Neighbourhood ID,Neighbourhood Name,Neighbourhood Latitude,Neighbourhood Longitude,Venue ID,Venue Name,Venue Category,Venue Latitude,Venue Longitude
130,Milliken,43.8206907942,-79.2750089244,4db6151b6e8179a9139d3e56,Passmore Badminton,Badminton Court,43.83020980918255,-79.25408734074199
130,Milliken,43.8206907942,-79.2750089244,4b127dc2f964a520358a23e3,Canlan Ice Rinks,Skating Rink,43.82943603841078,-79.25161082885894
130,Milliken,43.8206907942,-79.2750089244,4c686db52f6c0f4748aa1b7e,Thirsty Penguin,Sports Bar,43.829420509936575,-79.25157549255654
130,Milliken,43.8206907942,-79.2750089244,4c66cdf38e9120a1c0ead864,Subway,Sandwich Place,43.83242615205241,-79.26714521443091
130,Milliken,43.8206907942,-79.2750089244,5ae34fc09deb7d0039b57aba,SumiLicious Smoked Meat & Deli,Deli / Bodega,43.832313338319935,-79.26738739013672
130,Milliken,43.8206907942,-79.2750089244,4da8a1fb43a12d0c2656ada3,Nguyen Huong Vietnamese Sandwiches,Sandwich Place,43.83211981081191,-79.26540304641485
130,Milliken,43.8206907942,-79.2750089244,584b305f9343e03b1626957d,Field Fresh Supermarket 好世界超市,Supermarket,43.83197581577462,-79.26514645247094
130,Milliken,43.8206907942,-79.2750089244,4bd718125631c9b685eea630,Popeyes Louisiana Kitchen,Fried Chicken Joint,43.83270349484241,-79.26669205731545
130,Milliken,43.8206907942,-79.2750089244,4cbce47cdd41a35d8040f6a0,Matsuda Japanese Cuisine 松田日本料理,Japanese Restaurant,43.83183193799915,-79.26630367672558
130,Milliken,43.8206907942,-79.2750089244,585db72d2ec364572e5c9d4c,Pine House Cafe 松屋,Cantonese Restaurant,43.831702396707044,-79.26581068821929
130,Milliken,43.8206907942,-79.2750089244,4b53954cf964a52059a327e3,Shoppers Drug Mart,Pharmacy,43.833114,-79.265375
130,Milliken,43.8206907942,-79.2750089244,4b8210c5f964a52089c930e3,Tim Hortons,Coffee Shop,43.832729332733294,-79.26647141575808
130,Milliken,43.8206907942,-79.2750089244,4c570d08b7a31b8d645c4fda,Pizzaville,Pizza Place,43.83175629630828,-79.26633328199387
130,Milliken,43.8206907942,-79.2750089244,4bafcf38f964a52094223ce3,Super 7 Restaurant,Vietnamese Restaurant,43.832228,-79.265555
130,Milliken,43.8206907942,-79.2750089244,4dc70b97b0fb5556cd18e0aa,Milliken Crossing,Shopping Mall,43.832168189966346,-79.26523626787233
130,Milliken,43.8206907942,-79.2750089244,4cc391b93d7fa1cd20b7a65f,Wan Lee Xin Restaurant,Chinese Restaurant,43.832094390305514,-79.26676673313162
130,Milliken,43.8206907942,-79.2750089244,5cb656678b98fd002c0129b6,Jatujak Thai Cuisine,Thai Restaurant,43.832126,-79.266677
130,Milliken,43.8206907942,-79.2750089244,4dc32770c65b89d3ca3492ef,649 Lotto Convenience,Convenience Store,43.832075,-79.26548
130,Milliken,43.8206907942,-79.2750089244,4c9fcbe90e9bb1f775a9f35f,Mirak Korean Restaurant,Korean Restaurant,43.83179092262385,-79.26481246948242
130,Milliken,43.8206907942,-79.2750089244,4c55fad889f9c9b60ff9c195,China Cottage,Hakka Restaurant,43.835214767771056,-79.25460316824893
130,Milliken,43.8206907942,-79.2750089244,4b9be7bff964a520193436e3,LCBO,Liquor Store,43.83517800609541,-79.25616829198823
130,Milliken,43.8206907942,-79.2750089244,4aef94c7f964a52060d921e3,Walmart,Pharmacy,43.83367063031798,-79.2560362815857
130,Milliken,43.8206907942,-79.2750089244,4c092c81a1b32d7f362d97f0,RBC Royal Bank,Bank,43.83594040033909,-79.25271859896534
130,Milliken,43.8206907942,-79.2750089244,4f5e2923e4b035e31603fd75,Subway,Sandwich Place,43.83476140349603,-79.25248508971025
130,Milliken,43.8206907942,-79.2750089244,4d0825869232236ace95bc53,Wild Wing,Wings Joint,43.835688268262835,-79.25400545534849
130,Milliken,43.8206907942,-79.2750089244,4d5586336d508eec2371fada,MR. GREEK Express,Greek Restaurant,43.835376813952756,-79.25368776371884
130,Milliken,43.8206907942,-79.2750089244,4f6a03b2e4b074b7db984654,Hero Certified Burgers,Burger Joint,43.83566717876156,-79.25393967224238
130,Milliken,43.8206907942,-79.2750089244,4bba4cd298c7ef3bcfee3202,Lowe's,Hardware Store,43.834101,-79.252602
130,Milliken,43.8206907942,-79.2750089244,4c961d73533aa0932bbace45,Tim Hortons,Coffee Shop,43.834725098160824,-79.25699517130852
130,Milliken,43.8206907942,-79.2750089244,4d1c8dbf09546dcbaf15d338,McDonald's,Fast Food Restaurant,43.83354590303145,-79.2564632727445
130,Milliken,43.8206907942,-79.2750089244,5037b72ae4b0fc35e37b53bd,Drinkii,Juice Bar,43.833888004399604,-79.25546382321441
130,Milliken,43.8206907942,-79.2750089244,4c0fb4bfd64c0f47602c2a5d,Regal Nails,Spa,43.833994,-79.255339
130,Milliken,43.8206907942,-79.2750089244,4c8c93abed3ab60c2a266921,Tea Shop 168,Bubble Tea Shop,43.834254659157466,-79.25517751652364
130,Milliken,43.8206907942,-79.2750089244,4caf9e97b4b0a35dcb7342ce,Pizza Nova,Pizza Place,43.8356529458059,-79.2537129340159
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,51eac345498e281dfcf167c4,Groove Room,Rock Club,43.604132698972926,-79.52207267243308
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4c12452ab2510f47314bc498,Tim Hortons,Coffee Shop,43.60607686652044,-79.52059999108309
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4e6df41a8998a706cdb1ec8f,TTC Stop #05197,Bus Stop,43.603493,-79.4935
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4fdf2d3fe4b0027c8acdbb78,Image Media Farm,Camera Store,43.61011007818189,-79.5253391913048
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4cfe0c5020fe370474f562f8,Egglicious Cafe,Breakfast Spot,43.60648456018756,-79.52069319977385
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4e53d444a8097c30ee8419ec,Mimico Memorial Park,Park,43.610616712708584,-79.49409111285732
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4c824f46dc018cfa86a0cd6c,Hillside park,Park,43.61029626083803,-79.49454143337883
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4c5b4c272815c9285b1faf67,Mimico Tennis Club,Tennis Court,43.609021,-79.493809
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4ff092a0e4b07cca83dd590a,Norris Crescent Parkette,Park,43.61074429138466,-79.48728918435411
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4e50026718a8af30fd8d8541,Miles Road End Parkette,Park,43.60876845985822,-79.48993927294168
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4c0719e20ed3c9282f26797d,Lake Crescent Park,Park,43.60748607134589,-79.48842347494204
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,5244b19111d24c95f862af2b,Starbucks,Coffee Shop,43.61619,-79.525714
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4e9f18704901fd63b8543c86,Kumo Sushi,Japanese Restaurant,43.615388808993316,-79.52441452576278
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4b69ce03f964a5204eb52be3,Petro-Canada,Gas Station,43.615433,-79.523769
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4bf2d0976991c9b6c98829e9,Subway,Sandwich Place,43.61498583974188,-79.52468236383982
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4b7bd22df964a5206a6f2fe3,Tim Hortons,Coffee Shop,43.615247160745426,-79.52470980584616
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4f6fa665e4b05c9c2ce3309b,Wendy’s,Fast Food Restaurant,43.61534956154491,-79.52483348082751
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4cc0234f020d46888b4b6638,Evans Banquet Hall & Bistro,Breakfast Spot,43.616023720241756,-79.52281382562684
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4c0a7b68340720a185748693,Enterprise Rent-A-Car,Rental Car Location,43.61493253143623,-79.5246472252905
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4ba527a4f964a520f0e438e3,Black Oak Brewing,Brewery,43.61374711788485,-79.51633914145589
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4e220ff61495f18f03555ea3,Famous People Players,Theater,43.61497618857554,-79.52004682299194
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4e74c7dab0fb968032e32227,Innovative Rhythm,Dance Studio,43.6145668490531,-79.52005622842003
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4cb9c2b290c9a143268689d6,CJ Skateboard Park and School,Skate Park,43.61474719626528,-79.5180824197177
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,5242034011d2c2e2d5f9433e,Pristine Fine Foods,Gourmet Shop,43.614701963724265,-79.52006718567482
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,5318af39498e83c6be7b217f,T.O. Wholesale Clothing,Costume Shop,43.61243427019783,-79.514000415802
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4ba6a5f8f964a520f76539e3,Ourland Community Centre,Park,43.61515530761945,-79.50804518621686
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4c276929a852c9289127e86c,Mimico Arena,Skating Rink,43.612739007491555,-79.49868183926128
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4e88ebbb8231210e528f1523,Mario & Selina's No Frills,Grocery Store,43.612186,-79.497828
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4b25168ff964a5201b6c24e3,Hasty Market,Convenience Store,43.61138973164352,-79.49639760920914
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4dc87ae91f6e936efe45197a,Bikram Red Tree,Yoga Studio,43.612906199312604,-79.49828190873902
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4da889d043a12d0c26543d45,Stanley Avenue Parkette,Playground,43.615355,-79.494068
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4f9a9469e4b0849acf09d7b7,Thunder Unicorn Brewing Company,Brewery,43.612423225948895,-79.49242314322576
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4b912dfef964a52077a833e3,Birds and Beans Cafe,Café,43.61394176407451,-79.48906159405638
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4ddfdca752b16128c623495c,Pearl Sushi,Sushi Restaurant,43.61485807881039,-79.48831114897837
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,51c08c38498e825fdbe37f4e,Nimman Thai Cuisine,Thai Restaurant,43.613348862360546,-79.48871553032649
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4cf040f81c158cfa7bb4c8b5,TD Canada Trust,Bank,43.61318188021061,-79.48995835614369
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4b90ff4bf964a520499e33e3,Canadiana Restaurant,Breakfast Spot,43.61358750347395,-79.48966619920637
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4be80a5688ed2d7fa158cb1d,Lakeshore valu-mart,Grocery Store,43.614666,-79.488418
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,50a6bb8de4b0ec4c79616846,Maurya East Indian Roti Cuisine,Indian Restaurant,43.61360596157636,-79.4892971696755
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4b6b3ac2f964a520e7fa2be3,7-Eleven,Convenience Store,43.61307628496873,-79.49004654587952
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4b60cd12f964a52063fa29e3,The Beer Store,Beer Store,43.613543,-79.4894523
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4d5a9487f8ff236ac09ad74a,I.D.A. - Mimico Pharmacy,Pharmacy,43.614782,-79.489031
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4ba30d69f964a520c22938e3,Humber Bay Park West,Park,43.61321437690512,-79.47980898389812
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4bc3873a74a9a5935dadd4f6,Etobicoke Yacht Club,Harbor / Marina,43.613230588059274,-79.47979790804257
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,57091a52498e08a7944f3dcf,Casalife,Furniture / Home Store,43.618146384730906,-79.52269304551695
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4f64459ae4b0dc771fd2f094,Gus* Design Group,Design Studio,43.61757149607404,-79.5165948654857
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4c9b8639b8e9224b304b573d,Quiznos,Sandwich Place,43.61780554376553,-79.51628579904012
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4efcb654a69dcb20b88cb900,Abacus Furniture Design,Furniture / Home Store,43.61913476334561,-79.5164287307004
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,51fad746498e592dc780b49e,Kipling & Evans,Intersection,43.617595218557064,-79.51653473048977
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4e2ef81c1495329632ff95b6,The Complete Paddler,Sporting Goods Shop,43.61758235897006,-79.51653878414767
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,51d05230498e2beba84a7f18,Islington Nurseries Ltd.,Garden Center,43.617573622954026,-79.51653895424225
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4bd72c4ff645c9b62d5ca5e0,Sausage Man,Food Truck,43.61782806821486,-79.51633539410075
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4bc305c04cdfc9b67cbb9621,William F. White International Inc.,General Entertainment,43.61654208909391,-79.51087229163909
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4be5bc1d2457a593d3eaab15,Fogh Marine,Sporting Goods Shop,43.61912207338791,-79.5148104429245
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4da9b9866a2303012efb9249,Gardiner Expy at Islington,Intersection,43.62045022451549,-79.51316356658936
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4ae8c333f964a52011b221e3,Cool Brewery,Brewery,43.61892217938536,-79.5106252089306
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4e04e21288772a78dafadbc4,TTC Bus 15 Evans,Bus Line,43.61822111674278,-79.51180570917387
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4ba3fa87f964a520d17338e3,SanRemo Bakery,Bakery,43.618542136521064,-79.49948481145465
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4b6e460cf964a52094b52ce3,The Blue Goose,Bar,43.61678873297203,-79.4958701202763
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,5bd617a7acc5f5002cc44845,Jimmy’s Coffee,Café,43.618715,-79.499506
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4c7eeab9d860b60c427d5f9d,Audley Street Studios,Performing Arts Venue,43.619189,-79.49439
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4e907d1993adc15b62156430,Manchester Park (Tennis Courts),Tennis Court,43.61890341756772,-79.49036215413852
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,54ad691b498e6cd5bd28be83,Levitation Studios,Performing Arts Venue,43.618854,-79.494004
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,5557eeff498ea920bf32ab39,Tich - Modern Indian Cuisine,Indian Restaurant,43.617585236576126,-79.48729759424594
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,5754bde6498e458bcc837afc,Oro Di Napoli,Italian Restaurant,43.617683,-79.487393
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4f09f966e4b0e624d8b27004,FBI Pizza,Pizza Place,43.616798097484896,-79.48758498930704
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,59205c56396de04c6a8488ae,Panagio's All Day Grill,Breakfast Spot,43.617263,-79.487825
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,5169ed9de4b02cfb7f63597a,La Vinia Restaurant,Spanish Restaurant,43.6163,-79.488077
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4c37756293db0f4718d31f92,RBC Royal Bank,Bank,43.619620306117355,-79.4853774289252
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4e1366471838f8ad816dd304,TTC Stop #5190,Light Rail Station,43.619093,-79.486415
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,57530d17498e29676fff3b8a,Humber Bay Shores Farmers' Market,Farmers Market,43.620279,-79.480766
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4e4e3739d22daf51d263cb16,The Gazebo,Scenic Lookout,43.618417762123286,-79.48356286649842
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4f7f46c4e4b049fd33ecdcb8,BTS Condo GYM,Gym,43.621113058280905,-79.48368983672225
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,51a0e961498e53f917a4bdfa,Humber Bay Promenade Park,Park,43.61890202518254,-79.48133843424468
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4b707057f964a520721a2de3,Rabba Market Express 24hr,Miscellaneous Shop,43.61981677601454,-79.4850608440917
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4ee95e3fb8f7eaddf6bce27e,Rabba Fine Foods,Grocery Store,43.619741682647444,-79.4844416396673
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4e5901901495a89112781578,Malibu Club,Tennis Court,43.6194925001652,-79.48214033456578
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4beb0e221838952121ec0acf,Mimico Cruising Club,Harbor / Marina,43.618231609561356,-79.47958978150685
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,503a6717e4b049dedbbf5916,What If,Boat or Ferry,43.61916386014658,-79.47941054928022
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4c3f7c81da3dc928c9f2c5b9,Gardiner Expy at Park Lawn,Intersection,43.62600539769414,-79.48692412832374
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4e1e1f9eaeb75f77be672ed4,The Gym @ Mystic Pointe Lofts,Gym,43.62526397856671,-79.4881585630126
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,55145325498edf20923651d4,Metro,Supermarket,43.62299210976421,-79.4825890660286
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,5179a1a2e4b0b721094c563c,Avenue Café + Bistro,Café,43.62420774044238,-79.48435033385968
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,55e464c9498e894f452a3a3d,Shoppers Drug Mart,Pharmacy,43.622796,-79.482037
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,5be0017067e5f2002c50b317,Starbucks,Coffee Shop,43.623158,-79.482642
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,5622786b498ee2c4ee791dd9,TD Canada Trust,Bank,43.62238,-79.4820858
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,51adcfa4498e9d44ff717852,South Beach Shore Club,Gym / Fitness Center,43.62408754594696,-79.48489749992805
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,5628bd2c498efbd79966dc7f,Club W at Westlake Village,Athletics & Sports,43.62312047253903,-79.48183435345814
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,5aa6b31dbfc6d0417ec24f0a,Sunset Grill,Diner,43.622448,-79.48255
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4af5b68cf964a520c4fb21e3,Humber Bay Park,Park,43.6223956417084,-79.47838891858714
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,57ad219238fa6c46b613ee5e,krazy roll,Sushi Restaurant,43.625837,-79.477113
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,5d017276a8eb60002cc45b82,Scaddabush Italian Kitchen & Bar,Italian Restaurant,43.6228003,-79.4790293
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4c3bb8acdef90f474c67fe2d,Humber Bay Butterfly Farm,Field,43.62383985007909,-79.47873083654737
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,5d9bf2c5f006540008282078,La Vecchia - Marine Parade,Italian Restaurant,43.625477,-79.477331
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,5438765e498eaaadad2ba203,Lola's Gelato,Ice Cream Shop,43.62713359617109,-79.47836288329324
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4c33b577ed37a593b3d06d03,Humber Bay Shores Park,Park,43.62728196050377,-79.47662026219015
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4b527767f964a520a37e27e3,Eden Trattoria,Italian Restaurant,43.62703462484764,-79.47677554425434
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,55d67ecf498eb19d73af35d8,firkin on the bay,Bar,43.62658365027064,-79.47695860859433
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4e531e8218381367472b46f5,Rabba Fine Foods,Grocery Store,43.62675858951704,-79.47954237176603
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4ec8094799115348d9b0cfb7,Wiesia Salon & Spa,Spa,43.62720137700254,-79.47866904426506
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4d33e27072a8b1f758ceabd0,Newport beach,Beach,43.6295871695491,-79.47685112482499
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4c6ffdf4df6b8cfa07bbb64d,Sheldon Lookout Rock,Scenic Lookout,43.630846262097016,-79.47091114615787
17,Mimico (includes Humber Bay Shores),43.615923861300004,-79.5001366364,4e4705b7b61c03d0cd14b9d5,Basketball Court,Basketball Court,43.632604431553226,-79.47490100758614
135,Morningside,43.782398614499996,-79.2070411878,4de678298877a085f8ca16fe,Booster Juice,Juice Bar,43.76615937955718,-79.20582062504174
135,Morningside,43.782398614499996,-79.2070411878,4bd3c7f1a8b3a593b2df6a5f,HobbyChain by Design,Jewelry Store,43.76492657530699,-79.20460224151611
135,Morningside,43.782398614499996,-79.2070411878,4de0403ed4c040523ea079f4,Korean Grill House,Korean Restaurant,43.7708117291354,-79.21450208834013
135,Morningside,43.782398614499996,-79.2070411878,4c87985cb231b60c559b1aec,Country Style,Coffee Shop,43.77371602874512,-79.2070266305448
135,Morningside,43.782398614499996,-79.2070411878,5c7fc8edcbcdee002ccc6664,OLEGHOME,Business Service,43.7710929,-79.20479360000002
135,Morningside,43.782398614499996,-79.2070411878,4e8d2cccd5fbbbb6b2f680b6,Heather Heights Park,Park,43.77659421354724,-79.21505212783813
135,Morningside,43.782398614499996,-79.2070411878,4e9afbd2b803b562d6860cd2,Botany Hill Dog Park,Dog Run,43.77854247184046,-79.21339988708496
135,Morningside,43.782398614499996,-79.2070411878,4c3e53d81ef0d13a15309280,Botany Hill Park,Park,43.7783604305136,-79.21179056167603
135,Morningside,43.782398614499996,-79.2070411878,4cd5aa79dfb4a1cdf59f5a5c,Bell,Mobile Phone Shop,43.77615022703233,-79.20713170945899
135,Morningside,43.782398614499996,-79.2070411878,51de797dccda51d7dbfec6ec,Jodie's Hair at Morningside,Gym / Fitness Center,43.774765969107136,-79.20007467269897
135,Morningside,43.782398614499996,-79.2070411878,5224a1b111d28e35e5688908,Tim Hortons,Coffee Shop,43.7806719,-79.2057164
135,Morningside,43.782398614499996,-79.2070411878,4f1daec5e4b0c74ef42b43e6,Subway,Sandwich Place,43.78400297367862,-79.20462770109486
135,Morningside,43.782398614499996,-79.2070411878,4bd33a1a77b29c74c8449082,The Beer Store,Beer Store,43.7839039,-79.2048998
135,Morningside,43.782398614499996,-79.2070411878,4c880ad1da5da1cd70f030e9,Dollarama,Discount Store,43.783187,-79.202538
135,Morningside,43.782398614499996,-79.2070411878,4c23737b502b952193346e21,Shoppers Drug Mart,Pharmacy,43.780599,-79.205009
135,Morningside,43.782398614499996,-79.2070411878,4b97cc7df964a520531635e3,Wendy’s,Fast Food Restaurant,43.78327147889442,-79.20439302921295
135,Morningside,43.782398614499996,-79.2070411878,4bc1d1922a89ef3bb2bdf288,Tim Hortons,Coffee Shop,43.7832509827786,-79.2044010758399
135,Morningside,43.782398614499996,-79.2070411878,4e2c68b352b1b8f1986b7f34,Daisy Mart,Convenience Store,43.78371114552573,-79.20453155788482
135,Morningside,43.782398614499996,-79.2070411878,52e6cc60498e4eea4e8da42f,La Prep,Café,43.7804278557511,-79.20504939039861
135,Morningside,43.782398614499996,-79.2070411878,4ed5a1f42fb63f69a67294ba,Bell World,Mobile Phone Shop,43.78342,-79.19959
135,Morningside,43.782398614499996,-79.2070411878,57c720a5498e29505cc012be,Downtown Roofing Repairs Inc,Construction & Landscaping,43.785697,-79.213125
135,Morningside,43.782398614499996,-79.2070411878,51ddef1d498ef68c0203134f,Seven Oaks Tennis Club,Tennis Court,43.78738220832304,-79.20948941203423
135,Morningside,43.782398614499996,-79.2070411878,4bb62c786edc76b08482301c,Morningside Park,Park,43.786545739068686,-79.20532166956865
135,Morningside,43.782398614499996,-79.2070411878,4c3cb1c7b169c9b6ab0f4668,Food Basics,Supermarket,43.78418291265754,-79.20378863812857
135,Morningside,43.782398614499996,-79.2070411878,4e8d2c27d5fbbbb6b2f67157,Seven Oaks Park,Park,43.78654962830697,-79.20533328583764
135,Morningside,43.782398614499996,-79.2070411878,4f2c1b12e4b03d6f92c7d88b,combat pursuit mississauga,Hobby Shop,43.78407862177355,-79.20480149220954
135,Morningside,43.782398614499996,-79.2070411878,502e63f7e4b045d78f5db401,Video 99,Electronics Store,43.78629,-79.19839
135,Morningside,43.782398614499996,-79.2070411878,4c347d5566e40f47f88fc98b,Petro-Canada,Gas Station,43.784984,-79.194923
135,Morningside,43.782398614499996,-79.2070411878,4c8ab544770fb60c671cd5c3,Hwy 401 & Neilson Rd,Intersection,43.79242917003443,-79.21763074453152
135,Morningside,43.782398614499996,-79.2070411878,4c9a3ef3eaa5a143c7a1cae4,Brooks Road Park,Park,43.79270368508404,-79.20561679935639
135,Morningside,43.782398614499996,-79.2070411878,4d33910cc75a6ea8125518ae,Regino's Pizza,Pizza Place,43.79012404,-79.195655
135,Morningside,43.782398614499996,-79.2070411878,4b131af2f964a5202a9423e3,Tam Heather Curling & Tennis Club,Curling Ice,43.790609,-79.199389
135,Morningside,43.782398614499996,-79.2070411878,532b817f498ea195bd192682,Osmow's,Mediterranean Restaurant,43.790016174316406,-79.195556640625
135,Morningside,43.782398614499996,-79.2070411878,4bc0bfdeabf49521a0c9bf93,Popeyes Louisiana Kitchen,Fried Chicken Joint,43.79004934105916,-79.19524795280122
135,Morningside,43.782398614499996,-79.2070411878,4b5baa34f964a5209e0e29e3,Fossil & Haggis,Pub,43.7900971625759,-79.19547250200365
73,Moss Park,43.6565176231,-79.3672970317,4fff1f96e4b042ae8acddca5,Fahrenheit Coffee,Coffee Shop,43.65238358726612,-79.37271903848271
73,Moss Park,43.6565176231,-79.3672970317,4b72f550f964a5202e922de3,Mystic Muffin,Middle Eastern Restaurant,43.652483550499326,-79.37265472845176
