Neighbourhood ID,Neighbourhood Name,Neighbourhood Latitude,Neighbourhood Longitude,Venue ID,Venue Name,Venue Category,Venue Latitude,Venue Longitude,within region
105,Lawrence Park North,43.73006017229999,-79.40397836359999,4c2dd27ce760c9b69d6f4549,Tim Hortons,Coffee Shop,43.728811044996085,-79.40347328782082,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,54161875498e6b1092046817,Lobster Monster,Seafood Restaurant,43.728888,-79.403034,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,4bea20006295c9b613278608,Pizza Pizza,Pizza Place,43.72854712966103,-79.40306216587794,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,4bccd94cb6c49c74ee829491,Subway,Sandwich Place,43.73017057716657,-79.40323021840265,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,55c3e77e498eef55fabb5816,The Uptown Pub House,Gastropub,43.72768225344563,-79.40276221132652,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,4b22f514f964a520145124e3,Gabby's Roadhouse,Pub,43.72927371293531,-79.40321132426091,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,4c4e057ddb2c20a1a4dbbf73,Joy Thai,Thai Restaurant,43.72795866235298,-79.40292346191478,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,4bc085e32a89ef3b4b9af088,Calia Hair Design,Salon / Barbershop,43.73164237560737,-79.40392210998257,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,52a74dd811d2254cb8ebcd20,Freshii,Salad Place,43.73090855833912,-79.40373248645139,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,4bd05f3041b9ef3ba8e7f9e5,Canada Post,Shopping Mall,43.732503457661224,-79.40410351461652,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,4cadfb5e0c1e6dcbed4b7abf,TTC Bus #97 Yonge,Bus Line,43.72773159707486,-79.40109654939653,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,4b61ce10f964a520ee232ae3,The Belly Buster Submarines,Sandwich Place,43.73374302183267,-79.40439018944329,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,539dd0c8498eab489201b56e,The Rolling Pin,Bakery,43.73331525365337,-79.40431753142141,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,4ec6f17593ad41338c371e69,The Burger's Priest,Fast Food Restaurant,43.73257633758602,-79.40392240712367,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,4e9f4c2493add232e74d40b1,Yonge Sushi,Sushi Restaurant,43.733181795539736,-79.40432284207976,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,4aeb445df964a52059c021e3,Wildfire Steakhouse & Wine Bar,Steakhouse,43.73365381197107,-79.40457021757669,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,4b20615bf964a520883124e3,Get Outside,Shoe Store,43.73453123076781,-79.40472810240436,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,4aeba66ef964a52026c421e3,McDonald's,Fast Food Restaurant,43.73267757826765,-79.4045334745723,True
105,Lawrence Park North,43.73006017229999,-79.40397836359999,4af49bc5f964a5204bf421e3,Rexall,Pharmacy,43.733018,-79.404656,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4fdc0e98e4b05197cd14912b,The Abbot,Gastropub,43.703687730512435,-79.41348481516249,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4b896ec4f964a520bd3532e3,Hotel Gelato,Café,43.703477773135404,-79.41431071971614,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4bdc79352a3a0f47a800b3b6,The Mad Bean Coffee House,Coffee Shop,43.70352947682181,-79.4136982823359,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4b2c376ff964a520fbc324e3,7 Numbers,Italian Restaurant,43.70363047439462,-79.41372432091855,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4b117b8bf964a520817d23e3,Ferraro,Italian Restaurant,43.70365527780529,-79.41316673153752,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4b107e81f964a520b07123e3,EDO,Japanese Restaurant,43.703753667738965,-79.41280203647945,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4beae92aa9900f47e81b1740,TD Canada Trust,Bank,43.70402595885575,-79.41258256489618,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4baac620f964a520c6853ae3,Shoppers Drug Mart,Pharmacy,43.703442,-79.415367,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4e6b930f18381ea1be6748fc,Tryst Lingerie,Lingerie Store,43.7038195521324,-79.41252469506422,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4c6c21e223c1a1cdc5b418cf,eMbody Fitness,Gym,43.70381312802871,-79.41289506065425,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4c6fec0eb3ce224b581b72c6,Phipps Bakery Cafe,Bakery,43.704116466227575,-79.41113522499343,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4ae99f04f964a52061b521e3,Starbucks,Coffee Shop,43.704171,-79.411887,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,53176b3c498ea85f5f4bf5a6,The Bagel House,Bagel Shop,43.70398896337057,-79.41176966913828,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4ba7c9e1f964a5207ab339e3,Yitz's Delicatessen Restaurant & Catering,Deli / Bodega,43.70462523069631,-79.40893043742516,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,56a0e6f9498e6c0e1922d28b,Dr.Paul Hodges MIP,Health & Beauty Service,43.71063362746236,-79.41581010818481,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,59bf7b02fd9d73213eec9182,Havergal College,Music Venue,43.712108,-79.41168,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4e6e176c45dd293273b74e3c,Rosalind's Garden Oasis,Garden,43.71218888050602,-79.41197784736922,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,5bbc5b610d173f002c4148f4,Wooden Woodworking Canada Inc.,Home Service,43.71708562332913,-79.41977977752686,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,50fb1828e4b01dd46bd535a1,Lytton Park,Playground,43.714954491867296,-79.4119695364535,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4c12e2eeb7b9c9284db1a837,Issimi sushi,Sushi Restaurant,43.716699853536845,-79.40506000588584,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,51606062e4b0878cf540f4a2,Barreworks,Yoga Studio,43.71407030751952,-79.40010911522093,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4aec79e5f964a5209fc721e3,C'est Bon,Chinese Restaurant,43.71678474928588,-79.40040634837081,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,515f21e5e4b03c1e772c36c7,Sushi Shop,Restaurant,43.713861,-79.400093,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4b748e76f964a520cfe32de3,Civello Salon,Salon / Barbershop,43.71511093497453,-79.40030409940266,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4bdd97185b31c9b6f00d9d16,Nailsense,Spa,43.71746731916717,-79.40065341489495,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4db86d7cfc608240bc2cbb99,Uncle Betty's Diner,Diner,43.7144524368588,-79.40009057656115,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4aec6bbaf964a520e6c621e3,Starbucks,Coffee Shop,43.71559,-79.40045,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4b9e71eef964a52072e436e3,Second Cup,Café,43.714583000256965,-79.40011973797179,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,5812277938fa39a99b19c99d,The Bagel House,Bagel Shop,43.714004,-79.399953,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4d84c3a040a7a35db7bb11be,Blythwood Ravine,Park,43.71784940261987,-79.39446108984642,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4b3e17aef964a520549825e3,Otter Creek Skating Park,Skating Rink,43.72102020325752,-79.40982802200654,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,50df4ee0498edccae2d9f951,Duplex Parkette,Park,43.721226321986265,-79.40340757369995,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4ae8d238f964a5209db221e3,Chatsworth and Duplex,Intersection,43.721531,-79.404721,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,50df4f96e4b05f2bfc39aea0,Chatsworth Ravine,Park,43.72074558139471,-79.40647602081299,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4afdecd4f964a5201c2c22e3,Sheridan Nurseries,Flower Shop,43.71900479624233,-79.40050025384096,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4c5ec2e585a1e21e4bf35c11,Alexander Muir Memorial Gardens,Garden,43.72131498723094,-79.40082168480554,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4b197353f964a5208ddd23e3,Sign of the Skier,Sporting Goods Shop,43.71939547570994,-79.40123398131982,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,5b76f1f1a2c00b002ca82644,401 Games,Toy / Game Store,43.719134,-79.401155,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,4d9deecc5c33a35d4f150da1,Blythwood Rd & Mt Pleasant,Scenic Lookout,43.719381010880134,-79.39415321934946,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,519e6c44498eda6c74ccd15b,Starbucks,Coffee Shop,43.724878,-79.40249,True
103,Lawrence Park South,43.71721170479999,-79.40603941020001,5530ede5498e93216aa012ab,Ingledew Invites,Business Service,43.72471545261114,-79.3952751159668,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4c6a68d02c29d13aada00d41,Dog Patch,Dog Run,43.682827093180755,-79.36698511340134,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4ad9d993f964a520431b21e3,Evergreen Brick Works,Historic Site,43.68440081921645,-79.36524191949871,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4c9a50f63bc3199ca87cb162,Evergreen Brick Works Farmers Market,Farmers Market,43.68428204905767,-79.36564877147508,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4e38955318a8d2fcc62353ca,Cafe Belong,Café,43.684537449226,-79.36514049768448,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4d0bac25691f5941f69cb172,Evergreen Brick Works Gardens Ice Rink,Skating Rink,43.68436367010054,-79.36523081696062,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4c9f740954c8a1cddf07974b,The Governor's Bridge Lookout,Neighborhood,43.68506951446881,-79.36666065355159,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4c93e31c38dd8cfa5bccc362,Weston Quarry Garden,Trail,43.685119843309636,-79.36602822854765,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4adb5207f964a520e62521e3,Pottery Road Trailhead,Other Great Outdoors,43.685025068973154,-79.36231608179824,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4fc91fdae4b0ef2c56960f36,Evergreen Garden Market at Evergreen Brick Works,Flower Shop,43.68420188900641,-79.36496078968048,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,51925e8e498e472c9dc4fa9a,Choco Churros,Food Truck,43.68408050752448,-79.36409243129752,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4c02c4979a7920a164f2ce79,Nesbitt Park,Park,43.693035583040334,-79.36635818995738,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,57dd2ea8498e4bf3f79bd656,DIMITROV RENOVATIONS,Home Service,43.69211323989121,-79.36145514249802,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4ae1020df964a520888421e3,Loblaws,Grocery Store,43.696442,-79.370717,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4c44f22c56a7ef3bda72ce21,Synergy Martial Arts,Martial Arts School,43.69650845004933,-79.37140095406107,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,5027d69ce4b030d4ed48da6a,Gymboree Play and Music,Kids Store,43.69679352805692,-79.37159891957499,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4d6d1a3bcf7e41bd3ac38285,TD Canada Trust,Bank,43.69693634382208,-79.36949908733368,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4b21a191f964a5203b3f24e3,Rexall,Pharmacy,43.696662,-79.369394,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4ae74fd2f964a5204aaa21e3,Bennington Heights Park,Playground,43.693680621253954,-79.36965224032504,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,5c7f5ff9cabcff002ca3dcb6,Just Moving,Home Service,43.695999146,-79.36075592,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4fe5dedde4b032d65338c8fd,Crothers' Woods,Trail,43.697723233185705,-79.35980823636636,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4fee39a5e4b01127cb841b4e,Don Dirt Jumps (DDJ),Playground,43.69581545330563,-79.35737732150136,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4bd76b035cf276b0623e9b00,Pizza Hut,Pizza Place,43.70078245458443,-79.3730836474508,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4d1377dcd0fda0934547b357,Pet Valu,Pet Store,43.70025979601657,-79.37299566423971,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,586e7b4afd2716741d1e30ef,Dunk For Fun Party Rentals,Rental Service,43.69872042551382,-79.36654329299927,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4bd60b9729eb9c74387194e1,Floka,Cosmetics Shop,43.699368,-79.366435,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4f491eb6e4b08df2fc587af0,Millwood Melt,Sandwich Place,43.70313548357126,-79.36337749596078,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4b688e1bf964a5209e7f2be3,Leaside Curling Club,Curling Ice,43.70115660288897,-79.3607668632099,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4add477ff964a520cf6421e3,Leaside Memorial Gardens,Skating Rink,43.70245739309342,-79.36094267840184,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4c06fc75b4aa0f471d066562,Nigiri-Ya,Japanese Restaurant,43.70321796865987,-79.36427941347655,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4b1677c2f964a5206ab923e3,Loblaws,Grocery Store,43.700651,-79.359852,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4be2c9b9660ec9286336ca3b,Joe Fresh,Clothing Store,43.699241,-79.359662,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4b43ef12f964a52063ee25e3,Riz,Asian Restaurant,43.70754099358982,-79.37588021310857,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4bc0ef01461576b0c4167b32,Merchant of Tennis,Sporting Goods Shop,43.706641516210304,-79.37536843217276,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,5650eed9498e376aac0c2478,Indian Street Food Co.,Indian Restaurant,43.7080316171988,-79.37608602446167,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4b846742f964a5206d3331e3,Mexico Lindo,Mexican Restaurant,43.70643962250426,-79.3754514172851,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4ba7baddf964a520d8ad39e3,Pizza Pizza,Pizza Place,43.707029,-79.37568,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4b68294ff964a520c7692be3,Second Cup,Coffee Shop,43.70609257849739,-79.37521557074282,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,554b90e1498eb4aeef065e9f,lit espresso,Café,43.704438791101126,-79.37458987723409,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4b3be7f5f964a5200d7e25e3,De La Mer,Fish Market,43.705120753864556,-79.37485094933457,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4ad8eb19f964a520f81521e3,Starbucks,Coffee Shop,43.70519,-79.37476,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4bb52edb46d4a59398b2c4c0,TD Canada Trust,Bank,43.70414991272818,-79.37430158257479,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4b7c1fd1f964a520557e2fe3,Subway,Sandwich Place,43.703626727819554,-79.37411814534016,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4b75ece0f964a520562f2ee3,Shoppers Drug Mart,Pharmacy,43.704748,-79.374647,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,50fada55e4b02cc658e131e3,Dollarama,Discount Store,43.70479,-79.374621,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4c55cdaf72cf0f4789e5dad6,Trace Manes Park,Park,43.70521080541622,-79.36744705427942,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,59bebb2c26659b702aaebe25,Avoca,Chocolate Shop,43.70463,-79.36654,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4f84c761e4b081aacf3edfc8,Leaside Tennis Club,Tennis Court,43.705534896266805,-79.36739206143842,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4b5f70a0f964a52076ba29e3,Olde Yorke Fish & Chips,Fish & Chips Shop,43.706141306111306,-79.3618288170822,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4bd3275ccaff95212e20d4f0,Rack Attack,Sporting Goods Shop,43.70693351467496,-79.36226108591485,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4bf30f1e98ac0f47cb7362a8,Enduro Sport,Bike Shop,43.70605947915959,-79.36183454315712,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,5650b160498e376aab82e1c9,San Francesco,Italian Restaurant,43.70367003846608,-79.36107837710395,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,54ebd332498e2e9b20eea0f5,Siam Square Hut,Thai Restaurant,43.71138740187517,-79.37620149855756,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,535194e511d2648212b7c2b1,Rollian Sushi,Japanese Restaurant,43.71263734723078,-79.3769135356257,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4bc6fb8b92b376b091d54e3a,Womens Fitness Clubs of Canada,Gym,43.71248383171391,-79.37734093086314,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4c45e2e774ffc928fa9377cc,The UPS Store,Shipping Store,43.71263917965465,-79.37691221094279,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4c794805df08a1cd0717da5d,Shoeless Joes,Sports Bar,43.7135032798817,-79.36541229739075,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,504bcf32e4b0ef19b0e2ecf8,Mt Everest Restaurant,Indian Restaurant,43.713265579296,-79.36652040161064,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,513ce6ffe4b0725379706e3b,Pizza Nova,Pizza Place,43.713234,-79.365115,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4bac01b4f964a5208ddd3ae3,Domino's Pizza,Pizza Place,43.71324107934008,-79.36711500588416,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,5531956d498e24c6e9994f2e,Local Leaside,Sports Bar,43.71001166793114,-79.36351433524794,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,53c95181498ec1d30073384e,The Leaside Pub,Restaurant,43.7104676,-79.3638477,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4afeb674f964a520063022e3,The Great Canadian Bagel,Bagel Shop,43.71327461980094,-79.36502672732136,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,5a8bddbd9fca567a05182146,Circusbus Party Bus Toronto,Rental Service,43.7159926,-79.37068207,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4f61206ce4b071dd72d715fd,Starbucks,Coffee Shop,43.713756,-79.365021,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4bb7beb9b35776b0601cc801,"Serena Gundy Park, Sunnybrook",Park,43.71799736290267,-79.36017671790366,True
56,Leaside-Bennington,43.7037966281,-79.3660723439,4c52da6c384c76b03097002b,Zipcar,Rental Car Location,43.714232,-79.36359,True
84,Little Portugal,43.6475359304,-79.4303227131,562318b4498e3ed4cabe8736,Pursuit OCR,Athletics & Sports,43.644600302347314,-79.42959026910208,True
84,Little Portugal,43.6475359304,-79.4303227131,4f066fbfca4854225c2dd862,Brockton Collective,Art Gallery,43.64429641575617,-79.4297054770037,True
84,Little Portugal,43.6475359304,-79.4303227131,4ad4c05cf964a520b8f520e3,The Drake Hotel,Restaurant,43.64314651334194,-79.42459699348547,True
84,Little Portugal,43.6475359304,-79.4303227131,4f6c75eae4b0541c6070af0f,Mabel's Bakery,Bakery,43.6429364231403,-79.4249613238037,True
84,Little Portugal,43.6475359304,-79.4303227131,4aff02f3f964a520ef3222e3,The Drake Hotel General Store,Gift Shop,43.64301204354146,-79.42446752913236,True
84,Little Portugal,43.6475359304,-79.4303227131,52a3b32b11d2996c4565e91b,Fix,Café,43.64495345328441,-79.42827061229447,True
84,Little Portugal,43.6475359304,-79.4303227131,5406814a498eef2f7025c13b,Nuit Social,Restaurant,43.642856992555856,-79.4253881311002,True
84,Little Portugal,43.6475359304,-79.4303227131,4ad4c05cf964a520c0f520e3,Gladstone Hotel,Hotel,43.64261630118951,-79.42693584428037,True
84,Little Portugal,43.6475359304,-79.4303227131,4ae4e208f964a520199f21e3,NuNu,Ethiopian Restaurant,43.64283113644224,-79.42562217104096,True
84,Little Portugal,43.6475359304,-79.4303227131,53fbe22f498e4f91f365ed6f,Float Toronto,Spa,43.64279609182282,-79.42559768832729,True
84,Little Portugal,43.6475359304,-79.4303227131,4bf95e8f5efe2d7ffa126c34,Drake Cafe,Café,43.64306058404513,-79.42481960868692,True
84,Little Portugal,43.6475359304,-79.4303227131,52a8ea4e11d24d53f10d4e55,Curry's Art Supplies,Arts & Crafts Store,43.64291298186803,-79.42488322510367,True
84,Little Portugal,43.6475359304,-79.4303227131,5262bcec498edeb98e570618,Bolt Fresh Bar,Juice Bar,43.64284836004709,-79.4253686277231,True
84,Little Portugal,43.6475359304,-79.4303227131,594055e1ea1e442c879e5984,Metro at West Queen West,Supermarket,43.64243722396629,-79.42772626876916,True
84,Little Portugal,43.6475359304,-79.4303227131,4e0e32ff1f6e9964ea20ab45,McCormick Park,Park,43.64542110904409,-79.42885759466284,True
84,Little Portugal,43.6475359304,-79.4303227131,4afcdb05f964a520452622e3,The Midpoint,Nightclub,43.64282081173139,-79.4256861560733,True
84,Little Portugal,43.6475359304,-79.4303227131,4bb70ae51344b71382529e04,Drake Sky Yard,Hotel Bar,43.64314234014099,-79.42452963590439,True
84,Little Portugal,43.6475359304,-79.4303227131,5a2c7d7b82a7506f5018952f,Convenience Bar,Bar,43.64282375286103,-79.42596627455468,True
84,Little Portugal,43.6475359304,-79.4303227131,4c38fb463849c9286a85c0b1,Drake Lounge,Lounge,43.643301,-79.424748,True
84,Little Portugal,43.6475359304,-79.4303227131,4b1d957cf964a520a01224e3,Drake Underground,Lounge,43.64307045491697,-79.42456879166575,True
84,Little Portugal,43.6475359304,-79.4303227131,4ae0fe45f964a520618421e3,Brooklynn,Bar,43.64280061518871,-79.42606396727254,True
84,Little Portugal,43.6475359304,-79.4303227131,5bdb3ad9ff030600320f1a43,Starbucks,Coffee Shop,43.642389,-79.427923,True
84,Little Portugal,43.6475359304,-79.4303227131,5380c4dc498eefac45623382,Crepe & Co.,Café,43.64277072688662,-79.42570460839345,True
84,Little Portugal,43.6475359304,-79.4303227131,58e931cc375c4a3655c5dbf8,Hollywood Cone,Ice Cream Shop,43.64268076739934,-79.42580515103514,True
84,Little Portugal,43.6475359304,-79.4303227131,546bf555498ea560de6039e6,Dandylion,Restaurant,43.64270580546543,-79.4266182993229,True
84,Little Portugal,43.6475359304,-79.4303227131,59978bb731ac6c1f3b35b7fd,Death & Taxes,Bar,43.64299410912699,-79.42486009295031,True
84,Little Portugal,43.6475359304,-79.4303227131,4ad4c05df964a52049f620e3,Melody Bar,Karaoke Bar,43.6426178575883,-79.4268946037962,True
84,Little Portugal,43.6475359304,-79.4303227131,4c768115604a37047f878549,Subway,Sandwich Place,43.643299690184364,-79.42406856956006,True
84,Little Portugal,43.6475359304,-79.4303227131,4fb7f0a8e4b074687331b04e,RBC Royal Bank,Bank,43.64274819823543,-79.42744418978691,True
84,Little Portugal,43.6475359304,-79.4303227131,50e78fa9e4b0cacd9df8bbcf,Happy Child,Bar,43.642877951178946,-79.42534576354039,True
84,Little Portugal,43.6475359304,-79.4303227131,5008415de4b037ee71f527fa,FreshCo,Grocery Store,43.64307607346311,-79.4268935687563,True
84,Little Portugal,43.6475359304,-79.4303227131,4c053a4bf423a59373abd216,West Salon and Spa,Salon / Barbershop,43.642751649003465,-79.4261937348923,True
84,Little Portugal,43.6475359304,-79.4303227131,4ae0fad0f964a520428421e3,The Theatre Centre,Theater,43.64324147713429,-79.42326393323049,True
84,Little Portugal,43.6475359304,-79.4303227131,4b8ff652f964a5208b6c33e3,RaviSoups,Soup Place,43.64316390336799,-79.42379619777216,True
84,Little Portugal,43.6475359304,-79.4303227131,51c499a0498e13f88eb3a69a,Cool City Oyster Yard,Seafood Restaurant,43.64103265245078,-79.4220257375945,True
84,Little Portugal,43.6475359304,-79.4303227131,4ba28241f964a5206fff37e3,Twist Gallery & Cafe,Art Gallery,43.64358244475318,-79.42289120623991,True
84,Little Portugal,43.6475359304,-79.4303227131,59d03b76d1a4022c64b036f8,Hello 123,Vegetarian / Vegan Restaurant,43.64326365057558,-79.42351572944511,True
84,Little Portugal,43.6475359304,-79.4303227131,4bba328c98c7ef3bb0d23202,Poppies,Flower Shop,43.64347987771805,-79.42259264477764,True
84,Little Portugal,43.6475359304,-79.4303227131,539a728d498e606f9b325dee,The Good Son,Restaurant,43.64344851719381,-79.4226777074418,True
84,Little Portugal,43.6475359304,-79.4303227131,54934c0e498e138e70958ee8,Levetto,Italian Restaurant,43.64142501412593,-79.42218023701327,True
84,Little Portugal,43.6475359304,-79.4303227131,59d021164f0e580a9beeb8d9,Bacchanal,French Restaurant,43.641556,-79.421802,True
84,Little Portugal,43.6475359304,-79.4303227131,56a53fe8498eb28bdf324640,Lisgar Park,Park,43.64160297989911,-79.42337435213065,True
84,Little Portugal,43.6475359304,-79.4303227131,4af04571f964a520f6da21e3,69 Vintage,Clothing Store,43.64344100917543,-79.42292737654721,True
84,Little Portugal,43.6475359304,-79.4303227131,4fbec1d0e4b0425aaab732c2,Fat Bastard Burrito Co.,Burrito Place,43.64328563363221,-79.42324260307576,True
84,Little Portugal,43.6475359304,-79.4303227131,52758d6411d2e603a488564a,King Slice,Pizza Place,43.643147870149114,-79.42383892779657,True
84,Little Portugal,43.6475359304,-79.4303227131,4fb7eb47e4b07468732f3024,The Dog and Bear,Gastropub,43.643446677800334,-79.42277176854179,True
84,Little Portugal,43.6475359304,-79.4303227131,4b19549ff964a5205ddb23e3,Peter's No Frills,Grocery Store,43.649673,-79.440404,True
84,Little Portugal,43.6475359304,-79.4303227131,50a702fde4b0170b30bcbc6b,Wallflower,Gastropub,43.649875,-79.437163,True
84,Little Portugal,43.6475359304,-79.4303227131,4af4f8e9f964a520c7f721e3,Black Dice Cafe,Bar,43.64987578898587,-79.4344127340276,True
84,Little Portugal,43.6475359304,-79.4303227131,582dbcfb04ab1a5d8145a6cf,Safehouse Coffee,Café,43.649796,-79.43541,True
84,Little Portugal,43.6475359304,-79.4303227131,576b0fd0498e5fc813a8d687,Le Baratin,French Restaurant,43.64988933079865,-79.43515483102769,True
84,Little Portugal,43.6475359304,-79.4303227131,4ad4c05df964a52086f620e3,Lula Lounge,Jazz Club,43.64968099159253,-79.43455909186731,True
84,Little Portugal,43.6475359304,-79.4303227131,5982128c9cadd914466c8bb7,Uncle Mikey's,Korean Restaurant,43.64981738841562,-79.43489134311676,True
84,Little Portugal,43.6475359304,-79.4303227131,4ad7931af964a520530c21e3,Pho Phuong,Vietnamese Restaurant,43.64986318779196,-79.43520391242026,True
